10-Jun-15,2862,YES,4,NO,---,---,---,---
09-May-16,1702,NO,2,NO,---,---,---,---
28-Mar-19,243,NO,2,NO,---,---,---,---
05-Aug-19,128,NO,6,NO,---,---,---,---
30-May-15,2217,NO,2,NO,---,---,---,---
15-Oct-17,552,NO,4,NO,---,---,---,---
20-Mar-15,1759,YES,2,NO,---,---,---,---
21-Apr-16,1419,NO,3,NO,---,---,---,---
10-Dec-15,2470,YES,2,YES,14-Nov-19,OK,Damage,OK
02-Nov-17,120,YES,3,YES,24-Dec-17,OK,OK,Damage
30-Apr-15,624,NO,3,NO,---,---,---,---
09-Mar-17,1627,YES,4,NO,---,---,---,---
06-Oct-17,1073,NO,4,NO,---,---,---,---
13-Sep-17,1046,YES,3,NO,---,---,---,---
09-Apr-16,3070,YES,3,NO,---,---,---,---
29-Oct-15,1581,NO,6,YES,07-Nov-19,OK,OK,OK
21-Aug-18,496,YES,3,NO,---,---,---,---
12-Jan-16,1891,NO,3,NO,---,---,---,---
06-Dec-17,1663,YES,6,NO,---,---,---,---
27-Jul-19,181,NO,2,NO,---,---,---,---
13-Jan-16,1345,NO,2,NO,---,---,---,---
27-Feb-19,276,NO,5,NO,---,---,---,---
18-Jul-16,1537,NO,3,NO,---,---,---,---
11-Dec-15,1714,NO,6,YES,09-Sep-18,OK,OK,Damage
05-Aug-17,664,NO,2,NO,---,---,---,---
03-Dec-15,1419,NO,3,YES,11-Mar-19,OK,OK,Damage
14-Feb-16,1894,NO,2,NO,---,---,---,---
15-Oct-19,119,NO,2,NO,---,---,---,---
19-Dec-15,1461,NO,7,NO,---,---,---,---
10-Nov-19,59,NO,1,NO,---,---,---,---
27-Aug-19,91,NO,5,NO,---,---,---,---
04-Feb-16,1608,YES,6,YES,15-Dec-17,OK,OK,Damage
17-Oct-16,1183,NO,6,NO,---,---,---,---
26-Jun-15,2511,NO,3,NO,---,---,---,---
03-May-19,517,YES,4,NO,---,---,---,---
24-Dec-19,8,NO,4,NO,---,---,---,---
10-Nov-17,597,NO,4,NO,---,---,---,---
14-Dec-17,566,NO,3,NO,---,---,---,---
02-Jul-18,748,NO,2,NO,---,---,---,---
14-Nov-17,1699,YES,4,NO,---,---,---,---
26-Oct-15,2517,NO,5,NO,---,---,---,---
26-Aug-17,705,NO,4,NO,---,---,---,---
30-Jun-17,256,NO,3,NO,---,---,---,---
07-Aug-19,423,YES,3,NO,---,---,---,---
06-Apr-17,1445,NO,2,NO,---,---,---,---
13-Feb-17,1016,NO,5,NO,---,---,---,---
21-May-15,1702,YES,4,NO,---,---,---,---
22-Aug-19,247,YES,4,NO,---,---,---,---
25-Jul-16,1113,NO,4,NO,---,---,---,---
23-Jan-17,1991,YES,3,NO,---,---,---,---
21-Dec-16,979,NO,4,NO,---,---,---,---
19-Jun-18,567,NO,5,NO,---,---,---,---
17-Dec-17,1347,YES,1,YES,19-Jun-19,Damage,OK,OK
03-Oct-15,1929,NO,4,NO,---,---,---,---
17-Sep-16,1933,YES,5,NO,---,---,---,---
02-Nov-17,773,NO,3,NO,---,---,---,---
19-Oct-18,457,NO,5,NO,---,---,---,---
05-Jun-19,51,NO,6,NO,---,---,---,---
10-Sep-18,1385,YES,6,NO,---,---,---,---
05-Mar-17,1282,YES,1,NO,---,---,---,---
07-Feb-15,1317,YES,3,YES,15-Jun-16,Damage,OK,OK
02-Jul-19,172,NO,4,NO,---,---,---,---
17-Aug-15,2336,NO,4,NO,---,---,---,---
26-Dec-19,18,YES,5,NO,---,---,---,---
29-Apr-15,1720,NO,5,NO,---,---,---,---
18-Feb-19,265,NO,2,NO,---,---,---,---
12-Oct-16,1321,NO,5,NO,---,---,---,---
03-Jan-17,1378,NO,4,NO,---,---,---,---
01-Nov-19,84,NO,8,NO,---,---,---,---
10-Sep-17,428,NO,4,NO,---,---,---,---
25-Feb-18,651,NO,3,NO,---,---,---,---
29-Aug-16,2374,YES,4,NO,---,---,---,---
07-Jul-15,1596,NO,1,NO,---,---,---,---
05-Dec-19,54,YES,5,NO,---,---,---,---
07-May-18,781,YES,4,NO,---,---,---,---
03-Jan-15,2525,NO,3,NO,---,---,---,---
30-Oct-16,642,NO,4,NO,---,---,---,---
29-Aug-17,1107,NO,2,NO,---,---,---,---
11-Oct-17,1988,YES,3,YES,03-Sep-19,Damage,OK,OK
20-Sep-17,1463,YES,2,NO,---,---,---,---
30-Sep-17,728,NO,5,NO,---,---,---,---
03-Dec-17,794,NO,5,NO,---,---,---,---
25-Apr-15,555,YES,5,YES,25-Nov-15,Damage,OK,OK
19-Apr-15,1784,NO,5,NO,---,---,---,---
27-Jun-19,475,YES,5,NO,---,---,---,---
05-Dec-17,883,NO,5,NO,---,---,---,---
15-Feb-19,462,NO,4,NO,---,---,---,---
14-Nov-17,812,NO,4,NO,---,---,---,---
04-Sep-16,1694,YES,6,YES,08-Dec-18,Damage,OK,OK
24-Jun-19,132,NO,2,NO,---,---,---,---
06-May-15,2529,YES,4,NO,---,---,---,---
01-Jul-18,365,NO,2,NO,---,---,---,---
10-Apr-15,1487,NO,1,NO,---,---,---,---
04-May-19,373,NO,4,NO,---,---,---,---
11-Feb-19,659,YES,5,NO,---,---,---,---
05-Nov-15,1558,NO,2,NO,---,---,---,---
29-Jan-19,608,YES,3,NO,---,---,---,---
02-Apr-17,1058,NO,4,NO,---,---,---,---
05-Apr-16,1461,NO,3,NO,---,---,---,---
17-Nov-17,1488,YES,4,NO,---,---,---,---
02-Jun-18,539,NO,2,NO,---,---,---,---
13-Jan-18,871,YES,2,NO,---,---,---,---
13-May-18,1218,YES,4,NO,---,---,---,---
21-Mar-16,1642,NO,5,NO,---,---,---,---
07-Oct-19,45,NO,4,NO,---,---,---,---
27-Aug-19,234,YES,2,NO,---,---,---,---
01-Jul-18,745,NO,4,NO,---,---,---,---
08-May-16,1729,NO,5,NO,---,---,---,---
13-Nov-19,67,YES,4,NO,---,---,---,---
08-Apr-15,3217,YES,4,NO,---,---,---,---
29-Dec-17,898,NO,3,NO,---,---,---,---
13-Apr-18,1131,YES,3,NO,---,---,---,---
11-Nov-18,328,NO,2,NO,---,---,---,---
25-Sep-18,522,NO,3,NO,---,---,---,---
17-Mar-19,210,NO,4,NO,---,---,---,---
19-Feb-19,348,NO,2,NO,---,---,---,---
06-May-17,1009,NO,3,NO,---,---,---,---
11-Nov-15,3045,YES,2,YES,11-May-19,OK,Damage,OK
30-Nov-19,30,NO,2,NO,---,---,---,---
03-Jan-17,1513,NO,5,NO,---,---,---,---
31-Oct-18,757,YES,3,NO,---,---,---,---
18-Jun-15,1696,NO,2,NO,---,---,---,---
24-Jun-19,428,YES,3,NO,---,---,---,---
02-Jan-19,868,YES,5,NO,---,---,---,---
23-Feb-18,772,YES,3,NO,---,---,---,---
07-Mar-18,1002,YES,3,NO,---,---,---,---
05-Jul-19,270,NO,3,NO,---,---,---,---
05-Feb-19,301,NO,2,NO,---,---,---,---
30-Jun-17,829,NO,4,NO,---,---,---,---
23-Aug-18,415,NO,3,NO,---,---,---,---
27-Nov-18,548,YES,3,NO,---,---,---,---
11-May-16,2812,YES,3,NO,---,---,---,---
28-Jul-18,399,NO,3,NO,---,---,---,---
09-Nov-17,1723,YES,2,NO,---,---,---,---
16-Jun-19,196,NO,3,NO,---,---,---,---
21-Feb-15,1177,NO,2,NO,---,---,---,---
24-May-18,467,NO,3,NO,---,---,---,---
18-Jun-18,857,NO,4,NO,---,---,---,---
08-Nov-17,1648,YES,5,NO,---,---,---,---
03-Mar-19,559,YES,3,NO,---,---,---,---
22-Jun-16,1626,NO,2,NO,---,---,---,---
15-Dec-15,1583,YES,5,YES,31-Oct-17,Damage,OK,OK
05-Nov-15,2911,YES,1,YES,05-Dec-18,OK,Damage,OK
30-Jan-15,871,NO,1,NO,---,---,---,---
29-Jul-15,1902,NO,5,NO,---,---,---,---
27-Apr-15,2698,YES,7,YES,14-Nov-18,Damage,OK,OK
10-Jan-19,429,NO,1,NO,---,---,---,---
31-Aug-15,1775,YES,1,YES,28-Jan-17,Damage,OK,OK
14-Jun-15,1449,NO,2,YES,14-Jul-19,OK,OK,Damage
19-Jun-19,1,NO,4,NO,---,---,---,---
02-Sep-18,557,YES,3,NO,---,---,---,---
04-Jul-17,968,NO,3,NO,---,---,---,---
20-May-16,2128,NO,1,NO,---,---,---,---
17-Jul-15,1744,NO,4,NO,---,---,---,---
27-Mar-19,255,NO,1,NO,---,---,---,---
21-Jul-18,689,NO,1,NO,---,---,---,---
10-Jan-19,99,NO,2,NO,---,---,---,---
27-Jan-15,3296,YES,2,NO,---,---,---,---
08-Apr-16,943,YES,5,YES,03-Jan-17,Damage,OK,OK
04-Jan-17,888,NO,6,NO,---,---,---,---
28-Aug-16,2925,YES,5,NO,---,---,---,---
03-May-19,127,NO,1,NO,---,---,---,---
16-Nov-15,2109,YES,3,NO,---,---,---,---
30-Oct-16,1255,YES,2,NO,---,---,---,---
20-Feb-15,1902,NO,2,NO,---,---,---,---
09-Jul-19,368,YES,3,NO,---,---,---,---
16-Mar-19,721,YES,5,NO,---,---,---,---
26-Oct-19,153,YES,4,NO,---,---,---,---
29-Jan-18,1629,YES,6,NO,---,---,---,---
10-Aug-15,919,NO,3,YES,05-Aug-18,OK,OK,Damage
17-Aug-19,103,NO,3,NO,---,---,---,---
16-Aug-15,1973,NO,4,NO,---,---,---,---
12-Oct-17,1239,YES,3,NO,---,---,---,---
26-Nov-15,1420,YES,4,YES,07-Feb-17,Damage,OK,OK
10-Dec-19,41,YES,3,NO,---,---,---,---
04-Jul-18,448,NO,3,NO,---,---,---,---
10-Apr-16,887,NO,2,NO,---,---,---,---
28-Dec-18,464,NO,4,NO,---,---,---,---
14-Nov-16,778,YES,6,YES,04-Nov-17,Damage,OK,OK
08-Jun-19,170,NO,1,NO,---,---,---,---
07-Sep-15,1839,NO,2,NO,---,---,---,---
08-Jul-19,305,YES,3,NO,---,---,---,---
06-Jul-19,291,YES,2,NO,---,---,---,---
18-Apr-19,157,NO,5,NO,---,---,---,---
29-Aug-17,653,NO,3,NO,---,---,---,---
17-Feb-19,135,NO,4,NO,---,---,---,---
04-Sep-19,120,NO,3,NO,---,---,---,---
28-Oct-17,508,NO,1,NO,---,---,---,---
21-Dec-16,2082,YES,1,NO,---,---,---,---
08-Dec-15,898,NO,4,YES,06-May-18,Damage,OK,OK
02-Jun-19,406,YES,3,NO,---,---,---,---
03-Mar-16,2259,YES,5,YES,19-Apr-18,Damage,OK,OK
21-Sep-19,38,NO,5,NO,---,---,---,---
16-Apr-18,1292,YES,1,NO,---,---,---,---
19-Oct-15,1069,NO,3,YES,10-Oct-18,OK,OK,Damage
08-Oct-19,48,NO,4,NO,---,---,---,---
11-Oct-15,2617,YES,5,YES,26-Aug-18,Damage,OK,OK
12-Oct-19,90,NO,5,NO,---,---,---,---
06-Apr-18,823,NO,4,NO,---,---,---,---
19-Feb-15,2676,YES,1,YES,17-Nov-18,OK,Damage,OK
11-Feb-17,713,NO,2,NO,---,---,---,---
05-Jan-16,2275,YES,2,NO,---,---,---,---
06-Feb-18,1189,YES,5,NO,---,---,---,---
11-Aug-19,126,NO,3,NO,---,---,---,---
19-Nov-17,1180,NO,2,NO,---,---,---,---
20-Sep-15,928,YES,2,YES,16-Jul-16,OK,OK,Damage
28-Oct-16,1479,NO,5,NO,---,---,---,---
08-Apr-15,2842,YES,4,YES,22-Aug-18,Damage,OK,OK
31-Jul-15,1441,NO,4,NO,---,---,---,---
18-Aug-18,361,NO,1,NO,---,---,---,---
04-Nov-15,1433,NO,4,NO,---,---,---,---
17-Oct-19,127,NO,3,NO,---,---,---,---
21-Apr-15,1000,NO,4,NO,---,---,---,---
13-Nov-19,46,NO,4,NO,---,---,---,---
17-Jun-17,1159,NO,1,NO,---,---,---,---
07-Jul-18,780,YES,6,NO,---,---,---,---
14-Aug-18,1172,YES,1,NO,---,---,---,---
27-Oct-18,807,YES,2,NO,---,---,---,---
25-May-19,367,YES,1,NO,---,---,---,---
24-Jul-18,1350,YES,3,NO,---,---,---,---
23-Mar-16,1472,NO,4,NO,---,---,---,---
18-Jun-17,1236,NO,4,NO,---,---,---,---
15-Oct-18,953,YES,4,NO,---,---,---,---
01-Jan-15,1446,NO,2,NO,---,---,---,---
03-Jun-15,2256,YES,5,YES,09-Oct-17,Damage,OK,OK
19-Nov-18,627,NO,1,NO,---,---,---,---
19-Jun-16,1697,NO,2,NO,---,---,---,---
27-Sep-16,2352,YES,3,NO,---,---,---,---
31-Mar-18,902,NO,2,NO,---,---,---,---
21-Mar-19,307,NO,5,NO,---,---,---,---
07-May-15,1875,NO,3,NO,---,---,---,---
29-Apr-16,1132,NO,5,NO,---,---,---,---
21-Jul-18,413,NO,3,NO,---,---,---,---
04-Apr-15,2493,YES,3,NO,---,---,---,---
04-Sep-16,2010,YES,5,YES,07-Aug-19,Damage,OK,OK
20-Jun-19,501,YES,5,NO,---,---,---,---
21-Feb-16,1361,YES,5,NO,---,---,---,---
10-Nov-17,746,NO,3,NO,---,---,---,---
15-Dec-15,1374,NO,6,YES,21-Jun-19,Damage,OK,OK
31-Dec-19,0,YES,3,NO,---,---,---,---
05-Jul-17,346,NO,4,NO,---,---,---,---
06-Feb-19,316,NO,4,NO,---,---,---,---
09-Mar-18,1506,YES,3,NO,---,---,---,---
07-Apr-19,160,NO,4,NO,---,---,---,---
08-Jun-18,1183,YES,1,NO,---,---,---,---
20-Nov-18,782,YES,3,NO,---,---,---,---
25-Sep-15,1523,NO,2,NO,---,---,---,---
13-May-16,465,NO,4,YES,25-Aug-17,OK,OK,Damage
20-Apr-16,2460,YES,1,NO,---,---,---,---
11-Oct-16,1411,YES,3,NO,---,---,---,---
21-Apr-16,1332,YES,3,YES,18-Oct-17,Damage,OK,OK
11-Apr-19,420,NO,1,NO,---,---,---,---
03-Sep-18,627,NO,1,NO,---,---,---,---
09-Apr-19,443,YES,4,NO,---,---,---,---
02-Sep-18,313,NO,4,NO,---,---,---,---
07-Aug-18,1199,YES,3,NO,---,---,---,---
01-Dec-19,28,NO,2,NO,---,---,---,---
23-Oct-15,1010,NO,1,NO,---,---,---,---
31-Oct-18,383,NO,2,NO,---,---,---,---
08-Oct-19,183,YES,1,NO,---,---,---,---
30-Apr-16,1863,NO,6,NO,---,---,---,---
06-Jun-15,963,NO,1,NO,---,---,---,---
23-Feb-16,2311,YES,1,NO,---,---,---,---
30-Aug-16,1717,NO,4,NO,---,---,---,---
04-Oct-19,78,NO,1,NO,---,---,---,---
13-Dec-19,16,NO,5,NO,---,---,---,---
11-Mar-17,815,YES,4,NO,---,---,---,---
02-Jul-18,824,YES,6,NO,---,---,---,---
12-Jun-19,249,NO,3,NO,---,---,---,---
04-Mar-19,540,YES,4,NO,---,---,---,---
03-Sep-18,403,NO,4,NO,---,---,---,---
27-Mar-18,1468,YES,4,NO,---,---,---,---
20-Mar-19,752,YES,4,NO,---,---,---,---
19-Oct-15,152,NO,4,NO,---,---,---,---
26-Oct-16,2485,YES,2,YES,24-Sep-19,Damage,OK,OK
17-May-16,2101,NO,3,NO,---,---,---,---
16-Aug-15,1267,NO,7,NO,---,---,---,---
29-Oct-17,582,NO,4,NO,---,---,---,---
14-May-18,505,NO,4,NO,---,---,---,---
04-Jan-15,2210,YES,3,YES,08-May-18,OK,OK,OK
02-Jan-19,626,YES,5,NO,---,---,---,---
28-Dec-15,1501,NO,4,NO,---,---,---,---
02-May-18,99,YES,3,NO,---,---,---,---
09-Dec-18,474,NO,4,NO,---,---,---,---
05-Oct-19,103,NO,2,NO,---,---,---,---
29-Nov-16,1283,NO,5,NO,---,---,---,---
19-Aug-17,769,NO,3,NO,---,---,---,---
10-Dec-16,1253,NO,4,NO,---,---,---,---
29-Aug-15,2026,NO,2,NO,---,---,---,---
14-Jan-19,692,YES,2,NO,---,---,---,---
07-Jun-18,1017,YES,4,NO,---,---,---,---
19-Jun-16,1495,YES,2,NO,---,---,---,---
05-Feb-17,1171,YES,2,YES,01-Nov-18,Damage,OK,OK
04-Sep-18,1078,YES,4,NO,---,---,---,---
01-Apr-19,322,NO,2,NO,---,---,---,---
22-May-15,1506,NO,3,NO,---,---,---,---
02-Jun-16,1597,NO,5,YES,12-Dec-18,OK,OK,Damage
20-Jul-15,2895,YES,2,YES,10-May-19,OK,Damage,OK
10-Feb-16,2295,YES,2,YES,07-Dec-18,Damage,OK,OK
27-Mar-15,1808,YES,6,YES,17-Dec-16,Damage,OK,OK
22-Apr-15,1286,NO,5,NO,---,---,---,---
01-Sep-17,538,NO,2,YES,03-Dec-18,OK,OK,Damage
29-Jun-15,171,NO,3,YES,10-Dec-15,OK,OK,Damage
02-Feb-17,1152,NO,3,NO,---,---,---,---
09-Aug-15,1931,NO,4,NO,---,---,---,---
17-Aug-19,210,NO,3,NO,---,---,---,---
18-Jan-15,1021,NO,2,NO,---,---,---,---
01-Jun-17,816,NO,2,NO,---,---,---,---
14-Oct-18,755,YES,5,NO,---,---,---,---
24-Jul-19,297,YES,4,NO,---,---,---,---
20-Nov-18,1120,YES,4,NO,---,---,---,---
14-Nov-19,50,NO,3,NO,---,---,---,---
23-Oct-15,2920,YES,2,YES,10-Nov-19,OK,Damage,OK
23-Jul-16,1458,NO,5,NO,---,---,---,---
14-Mar-17,1549,YES,4,NO,---,---,---,---
04-Apr-18,1381,YES,4,NO,---,---,---,---
15-Jun-18,403,NO,3,NO,---,---,---,---
30-Dec-15,1256,NO,2,NO,---,---,---,---
31-Dec-18,271,NO,2,NO,---,---,---,---
06-Nov-18,961,YES,3,NO,---,---,---,---
18-Apr-18,516,NO,2,NO,---,---,---,---
13-Sep-15,948,YES,2,YES,02-Jul-16,Damage,OK,OK
05-May-18,1059,YES,2,NO,---,---,---,---
06-Oct-15,1556,NO,5,NO,---,---,---,---
21-Nov-17,469,NO,4,NO,---,---,---,---
25-Jan-18,1949,YES,1,NO,---,---,---,---
03-Oct-15,2689,NO,3,NO,---,---,---,---
06-Sep-17,757,NO,3,NO,---,---,---,---
09-Nov-17,1074,NO,3,NO,---,---,---,---
07-Jan-18,1841,YES,2,NO,---,---,---,---
17-Mar-19,158,NO,6,NO,---,---,---,---
21-Aug-17,986,NO,2,NO,---,---,---,---
24-Mar-16,2048,YES,3,NO,---,---,---,---
29-Jun-16,1970,NO,5,NO,---,---,---,---
26-Mar-19,320,NO,4,NO,---,---,---,---
29-Mar-17,1017,NO,3,NO,---,---,---,---
27-Jun-18,600,NO,2,NO,---,---,---,---
26-Sep-19,86,NO,2,NO,---,---,---,---
12-Nov-17,295,NO,5,NO,---,---,---,---
18-Jun-17,1835,NO,3,NO,---,---,---,---
26-Jun-17,781,YES,3,YES,24-Jun-18,OK,OK,Damage
21-Jun-15,1460,YES,3,YES,07-Feb-17,Damage,OK,OK
17-Oct-19,204,YES,6,NO,---,---,---,---
30-Dec-15,902,NO,2,NO,---,---,---,---
30-Aug-17,1694,YES,2,YES,27-Sep-19,OK,OK,Damage
05-Sep-15,2602,YES,3,YES,13-Aug-18,OK,Damage,OK
15-Mar-16,49,NO,4,YES,13-May-16,OK,OK,Damage
03-Dec-15,1847,NO,4,NO,---,---,---,---
21-Apr-18,1083,YES,4,NO,---,---,---,---
09-Jul-15,610,NO,2,NO,---,---,---,---
26-May-16,1525,YES,3,YES,25-Mar-18,Damage,OK,OK
08-Jan-15,1554,YES,5,YES,03-Sep-16,Damage,OK,OK
16-Feb-16,223,NO,4,NO,---,---,---,---
28-Sep-18,665,NO,1,NO,---,---,---,---
22-Feb-15,2300,YES,3,YES,25-May-17,OK,OK,Damage
23-Sep-18,965,YES,5,NO,---,---,---,---
08-Feb-18,567,NO,2,NO,---,---,---,---
02-Jan-17,613,YES,5,YES,24-Jun-17,Damage,OK,OK
17-Sep-16,967,NO,2,NO,---,---,---,---
04-Mar-16,1702,NO,4,YES,29-Jul-19,OK,OK,OK
26-Oct-18,655,YES,4,NO,---,---,---,---
16-Jan-16,2817,YES,1,NO,---,---,---,---
15-Feb-16,1631,YES,3,YES,13-Sep-17,Damage,OK,OK
10-Apr-18,571,NO,3,NO,---,---,---,---
25-Jun-17,1076,NO,2,NO,---,---,---,---
12-Dec-17,612,NO,3,NO,---,---,---,---
01-Mar-17,1478,NO,3,NO,---,---,---,---
26-Apr-18,558,NO,2,NO,---,---,---,---
13-Feb-18,639,NO,4,NO,---,---,---,---
05-Jul-17,908,NO,2,NO,---,---,---,---
28-Jun-16,3042,YES,2,NO,---,---,---,---
29-Aug-18,631,YES,3,NO,---,---,---,---
21-Mar-19,634,YES,6,NO,---,---,---,---
02-May-18,565,NO,2,NO,---,---,---,---
10-Jul-17,1064,NO,3,NO,---,---,---,---
23-Jul-18,691,NO,3,NO,---,---,---,---
17-Nov-19,125,YES,1,NO,---,---,---,---
14-Jun-18,1063,YES,5,NO,---,---,---,---
23-Dec-19,9,NO,4,NO,---,---,---,---
04-Oct-19,60,NO,4,NO,---,---,---,---
22-Oct-18,559,YES,3,NO,---,---,---,---
24-Sep-15,2869,YES,6,YES,17-Aug-19,Damage,OK,OK
16-Nov-15,1218,NO,3,NO,---,---,---,---
02-Sep-19,313,YES,2,NO,---,---,---,---
26-May-17,1196,NO,4,NO,---,---,---,---
04-Nov-16,2018,YES,2,NO,---,---,---,---
17-Aug-16,1466,NO,4,NO,---,---,---,---
15-May-17,919,NO,3,NO,---,---,---,---
28-Aug-19,269,YES,4,NO,---,---,---,---
30-Aug-17,1415,YES,4,NO,---,---,---,---
01-Aug-19,122,NO,4,NO,---,---,---,---
20-Aug-16,602,NO,3,NO,---,---,---,---
09-Jul-16,2666,YES,2,YES,14-Mar-19,Damage,OK,OK
10-Jan-15,1700,NO,4,NO,---,---,---,---
31-May-17,1158,NO,2,NO,---,---,---,---
19-Nov-16,2377,YES,7,NO,---,---,---,---
09-Sep-15,1034,NO,3,YES,26-Mar-18,OK,OK,Damage
01-Aug-17,1082,NO,3,NO,---,---,---,---
06-Jan-19,109,NO,1,NO,---,---,---,---
17-Mar-15,1405,NO,3,NO,---,---,---,---
26-Jul-18,1285,YES,2,NO,---,---,---,---
18-Jul-18,701,YES,5,NO,---,---,---,---
24-Jun-19,229,NO,2,NO,---,---,---,---
17-May-16,517,NO,2,NO,---,---,---,---
04-Sep-15,2461,YES,3,YES,13-Jul-18,Damage,OK,OK
19-Aug-19,240,YES,2,NO,---,---,---,---
20-Mar-18,417,NO,1,NO,---,---,---,---
08-Jan-18,576,NO,4,NO,---,---,---,---
07-Jul-16,1544,YES,1,NO,---,---,---,---
28-Jan-16,2100,YES,3,YES,02-Apr-18,Damage,OK,OK
05-Feb-19,402,NO,4,NO,---,---,---,---
31-Oct-17,934,NO,4,NO,---,---,---,---
10-Jul-19,215,NO,2,NO,---,---,---,---
03-Jan-18,744,NO,2,NO,---,---,---,---
02-Jan-16,1284,NO,5,YES,25-Jul-19,OK,OK,Damage
04-Feb-19,346,NO,2,NO,---,---,---,---
13-Apr-18,231,NO,6,NO,---,---,---,---
10-Mar-17,1344,NO,4,NO,---,---,---,---
09-Sep-15,1620,NO,3,NO,---,---,---,---
08-Feb-15,1427,NO,4,NO,---,---,---,---
17-Jul-18,457,NO,2,NO,---,---,---,---
26-Jun-15,2086,YES,4,YES,10-Aug-18,Damage,OK,OK
03-Jun-15,990,NO,5,NO,---,---,---,---
24-Dec-15,2642,YES,2,NO,---,---,---,---
05-Dec-19,10,YES,3,NO,---,---,---,---
29-Apr-18,521,NO,2,NO,---,---,---,---
10-Dec-19,29,NO,3,NO,---,---,---,---
09-Dec-16,1134,NO,3,NO,---,---,---,---
26-Jan-19,465,NO,5,NO,---,---,---,---
07-May-16,1334,NO,2,NO,---,---,---,---
21-May-17,673,NO,3,NO,---,---,---,---
30-Dec-15,1398,NO,3,NO,---,---,---,---
24-Sep-18,305,NO,1,NO,---,---,---,---
21-Oct-17,712,NO,3,NO,---,---,---,---
30-Jan-16,2763,YES,2,YES,24-Feb-19,OK,Damage,OK
27-Dec-15,1377,NO,2,NO,---,---,---,---
16-Apr-15,1978,YES,4,YES,10-Sep-17,Damage,OK,OK
22-Sep-16,2674,YES,5,YES,04-Oct-19,Damage,OK,OK
09-Feb-18,805,NO,3,NO,---,---,---,---
14-Nov-15,1347,NO,1,NO,---,---,---,---
11-Jan-15,1522,NO,5,NO,---,---,---,---
31-May-15,1253,NO,2,NO,---,---,---,---
13-Dec-15,1586,NO,5,NO,---,---,---,---
25-Feb-19,425,YES,2,NO,---,---,---,---
26-Dec-16,2633,YES,6,YES,13-Aug-19,Damage,OK,OK
21-Jun-15,3466,YES,2,YES,13-Aug-19,OK,Damage,OK
13-Jun-19,682,YES,2,NO,---,---,---,---
24-Aug-17,784,NO,3,NO,---,---,---,---
17-Feb-19,936,YES,2,NO,---,---,---,---
04-Jun-16,2255,YES,1,NO,---,---,---,---
21-Nov-18,182,NO,3,YES,09-May-19,OK,OK,Damage
22-Sep-15,2215,NO,3,NO,---,---,---,---
19-Feb-16,1179,YES,4,YES,12-Apr-17,Damage,OK,OK
04-Jan-18,1094,NO,3,NO,---,---,---,---
18-Jun-19,100,YES,2,NO,---,---,---,---
24-Mar-18,711,NO,4,NO,---,---,---,---
01-Mar-17,1865,NO,3,NO,---,---,---,---
26-Jun-19,450,YES,3,NO,---,---,---,---
23-Sep-19,156,YES,4,NO,---,---,---,---
19-Feb-18,980,YES,3,NO,---,---,---,---
01-Jun-15,1315,YES,2,YES,07-Mar-17,Damage,OK,OK
23-Mar-17,1132,NO,1,NO,---,---,---,---
22-Oct-16,1407,NO,2,NO,---,---,---,---
23-Dec-19,5,NO,2,NO,---,---,---,---
30-Jun-17,185,NO,4,YES,30-Mar-18,OK,OK,Damage
15-Apr-16,1280,NO,3,NO,---,---,---,---
15-Aug-18,406,NO,2,NO,---,---,---,---
16-Oct-15,1791,NO,2,YES,16-Apr-19,Damage,OK,OK
30-Jul-16,2471,NO,3,NO,---,---,---,---
25-Jun-16,883,NO,5,NO,---,---,---,---
25-May-18,903,NO,2,NO,---,---,---,---
12-Apr-17,595,NO,6,NO,---,---,---,---
05-Feb-15,1147,NO,2,YES,02-May-17,OK,OK,Damage
18-Aug-18,131,NO,3,YES,06-Nov-18,OK,OK,Damage
20-Aug-16,1254,NO,4,NO,---,---,---,---
22-Apr-18,682,NO,3,NO,---,---,---,---
10-Oct-16,2675,YES,2,NO,---,---,---,---
16-Apr-17,1066,NO,4,NO,---,---,---,---
04-Dec-17,589,NO,3,NO,---,---,---,---
24-Dec-15,1220,NO,3,NO,---,---,---,---
17-Apr-16,1221,NO,2,NO,---,---,---,---
08-May-19,234,NO,3,NO,---,---,---,---
06-Aug-15,730,NO,2,YES,15-Jul-17,OK,OK,Damage
06-Feb-19,388,NO,5,NO,---,---,---,---
10-Nov-17,721,NO,4,NO,---,---,---,---
04-Mar-16,2625,YES,3,NO,---,---,---,---
14-Nov-17,628,NO,5,NO,---,---,---,---
08-Oct-18,613,YES,4,NO,---,---,---,---
07-Jul-15,1950,YES,3,YES,31-Jul-19,OK,Damage,OK
15-May-18,401,NO,4,YES,23-Apr-19,OK,OK,Damage
26-Jul-15,925,NO,1,YES,30-Dec-18,OK,OK,Damage
05-Apr-19,688,YES,4,NO,---,---,---,---
29-Dec-16,1451,YES,2,NO,---,---,---,---
18-Oct-17,858,NO,6,NO,---,---,---,---
05-Jun-17,528,NO,4,NO,---,---,---,---
20-Aug-15,2011,NO,3,NO,---,---,---,---
12-Mar-19,304,NO,4,NO,---,---,---,---
11-Dec-18,275,YES,3,NO,---,---,---,---
26-Apr-18,1095,YES,2,NO,---,---,---,---
01-Mar-16,2784,YES,4,NO,---,---,---,---
08-Oct-19,52,NO,3,NO,---,---,---,---
03-Jul-18,703,NO,5,NO,---,---,---,---
